@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
CONTIG	START	END	GC_CONTENT
20	54579186	54579685	0.602000
20	54579686	54580185	0.656000
20	54580186	54580685	0.724000
20	54580686	54580825	0.371429
20	54823537	54824036	0.504000
20	54824037	54824536	0.564000
20	54824537	54825036	0.504000
20	54825037	54825121	0.388235
20	54933779	54934278	0.796000
20	54934279	54934497	0.666667
20	54939892	54940391	0.448000
20	54940392	54940568	0.536723
20	54940876	54941375	0.442000
20	54941376	54941875	0.362000
20	54941876	54942375	0.394000
20	54942376	54942875	0.542000
20	54942876	54943375	0.414000
20	54943376	54943875	0.382000
20	54943876	54943968	0.451613
20	54944194	54944693	0.418000
20	54944694	54945193	0.452000
20	54945194	54945468	0.418182
20	54945469	54945965	0.470825
20	54948213	54948712	0.380000
20	54948713	54948862	0.480000
20	54956238	54956737	0.358000
20	54956738	54956877	0.364286
20	54957790	54958289	0.444000
20	54958290	54958482	0.461140
20	54959075	54959574	0.294000
20	54959575	54959630	0.357143
20	54961062	54961561	0.472000
20	54961562	54961839	0.356115
20	54962961	54963460	0.412000
20	54963461	54963500	0.550000
20	54963501	54964000	0.502000
20	54964001	54964090	0.544444
20	54965361	54965860	0.478000
20	54965861	54965971	0.324324
20	54966748	54967247	0.590000
20	54967248	54967409	0.524691
20	54967410	54967647	0.567227
20	54967648	54968121	0.575949
20	54970326	54970825	0.464000
20	54970826	54971027	0.391089
20	54972012	54972511	0.436000
20	54972512	54972619	0.370370
20	54972620	54973119	0.404000
20	54973120	54973147	0.464286
20	54973772	54974271	0.346000
20	54974272	54974663	0.408163
20	54978273	54978772	0.516000
20	54978773	54979272	0.424000
20	54979273	54979772	0.346000
20	54979773	54980272	0.412000
20	54980273	54980772	0.478000
20	54980773	54981272	0.356000
20	54981273	54981668	0.368687
20	54986841	54987292	0.460177
20	54987293	54987792	0.460000
20	54987793	54987800	0.750000
20	55011969	55012468	0.544000
20	55012469	55012892	0.577830
20	55020705	55021204	0.594000
20	55021205	55021307	0.310680
20	55025404	55025903	0.490000
20	55025904	55025985	0.475610
20	55026624	55027123	0.518000
20	55027124	55027623	0.520000
20	55027624	55028123	0.470000
20	55028124	55028435	0.371795
20	55033145	55033644	0.440000
20	55033645	55034144	0.524000
20	55034145	55034644	0.432000
20	55034645	55035144	0.428000
20	55035145	55035644	0.368000
20	55035645	55035687	0.511628
20	55043390	55043889	0.660000
20	55043890	55044072	0.442623
20	55047131	55047630	0.404000
20	55047631	55047721	0.318681
20	55048106	55048605	0.376000
20	55048606	55048701	0.479167
20	55049483	55049982	0.362000
20	55049983	55050077	0.368421
20	55051790	55052289	0.486000
20	55052290	55052430	0.553191
20	55058916	55059415	0.402000
20	55059416	55059495	0.575000
20	55066297	55066796	0.426000
20	55066797	55067089	0.450512
20	55070007	55070506	0.364000
20	55070507	55070603	0.536082
20	55071444	55071943	0.476000
20	55071944	55072443	0.382000
20	55072444	55072943	0.406000
20	55072944	55072974	0.354839
20	55078860	55079359	0.528000
20	55079360	55079600	0.394191
20	55088120	55088619	0.544000
20	55088620	55088667	0.583333
20	55088668	55089016	0.561605
20	55089017	55089516	0.484000
20	55089517	55089611	0.484211
20	55091740	55092103	0.458791
20	55092104	55092507	0.487624
20	55092892	55093391	0.526000
20	55093392	55093891	0.506000
20	55093892	55094192	0.451827
20	55099534	55100033	0.558000
20	55100034	55100363	0.451515
20	55100588	55101087	0.472000
20	55101088	55101458	0.423181
20	55108051	55108550	0.554000
20	55108551	55108896	0.456647
20	55110977	55111476	0.424000
20	55111477	55111826	0.425714
20	55152368	55152732	0.468493
20	55152733	55153232	0.540000
20	55153233	55153256	0.625000
20	55154196	55154695	0.524000
20	55154696	55154859	0.573171
20	55155006	55155505	0.552000
20	55155506	55155641	0.580882
20	55169868	55170367	0.466000
20	55170368	55170436	0.492754
20	55170859	55171358	0.478000
20	55171359	55171432	0.540541
20	55204111	55204610	0.702000
20	55204611	55204898	0.621528
20	55206010	55206509	0.672000
20	55206510	55206803	0.748299
20	55206804	55207162	0.498607
20	55208158	55208657	0.490000
20	55208658	55208875	0.394495
20	55208955	55209454	0.406000
20	55209455	55209574	0.341667
20	55211415	55211914	0.462000
20	55211915	55212060	0.342466
20	55212533	55213032	0.488000
20	55213033	55213532	0.412000
20	55213533	55214032	0.368000
20	55214033	55214532	0.400000
20	55214533	55214588	0.535714
20	55743558	55744057	0.454000
20	55744058	55744557	0.476000
20	55744558	55745057	0.518000
20	55745058	55745557	0.488000
20	55745558	55746057	0.506000
20	55746058	55746414	0.509804
20	55748005	55748504	0.542000
20	55748505	55748616	0.535714
20	55749736	55750235	0.534000
20	55750236	55750313	0.487179
20	55758527	55759026	0.544000
20	55759027	55759225	0.472362
20	55777280	55777779	0.580000
20	55777780	55777929	0.513333
20	55788501	55789000	0.488000
20	55789001	55789277	0.534296
20	55789278	55789705	0.560748
20	55789706	55790205	0.506000
20	55790206	55790254	0.632653
20	55790313	55790812	0.544000
20	55790813	55791172	0.447222
20	55803034	55803533	0.526000
20	55803534	55803727	0.541237
20	55840510	55841009	0.648000
20	55841010	55841509	0.756000
20	55841510	55841947	0.728311
20	55896307	55896806	0.454000
20	55896807	55896897	0.604396
20	55904608	55905107	0.674000
20	55905108	55905304	0.568528
20	55906638	55907137	0.284000
20	55907138	55907252	0.400000
20	55907993	55908492	0.304000
20	55908493	55908537	0.311111
20	55908538	55908925	0.268041
20	55908926	55909401	0.369748
20	55909555	55910054	0.320000
20	55910055	55910142	0.215909
20	55910224	55910682	0.370370
20	55910683	55911182	0.324000
20	55911183	55911213	0.548387
20	55913081	55913580	0.398000
20	55913581	55913681	0.475248
20	55913794	55914293	0.340000
20	55914294	55914332	0.461538
20	55914907	55915406	0.354000
20	55915407	55915484	0.256410
20	55917534	55918033	0.340000
20	55918034	55918146	0.345133
20	55918147	55918646	0.322000
20	55918647	55919146	0.274000
20	55919147	55919299	0.320261
20	55926060	55926547	0.625000
20	55926548	55927047	0.546000
20	55927048	55927225	0.421348
20	55928837	55929336	0.414000
20	55929337	55929434	0.591837
20	55929517	55930016	0.400000
20	55930017	55930122	0.349057
20	55931251	55931750	0.338000
20	55931751	55931844	0.297872
20	55933252	55933751	0.410000
20	55933752	55934251	0.414000
20	55934252	55934751	0.378000
20	55934752	55934804	0.509434
20	55940161	55940660	0.332000
20	55940661	55940748	0.329545
20	55941612	55942006	0.420253
20	55942007	55942385	0.379947
20	55943510	55944009	0.344000
20	55944010	55944118	0.422018
20	55948280	55948677	0.439698
20	55948678	55949044	0.455041
20	55949412	55949911	0.514000
20	55949912	55950107	0.561224
20	55952818	55953317	0.436000
20	55953318	55953817	0.522000
20	55953818	55954317	0.430000
20	55954318	55954508	0.397906
20	55958965	55959464	0.496000
20	55959465	55959964	0.568000
20	55959965	55960221	0.451362
20	55966201	55966700	0.838000
20	55966701	55967104	0.757426
20	55967105	55967604	0.554000
20	55967605	55968104	0.656000
20	55968105	55968223	0.638655
20	55968224	55968639	0.567308
20	55982348	55982847	0.658000
20	55982848	55983347	0.594000
20	55983348	55983847	0.560000
20	55983848	55984347	0.620000
20	55984348	55984636	0.560554
20	56070770	56071269	0.464000
20	56071270	56071670	0.438903
20	56071973	56072472	0.334000
20	56072473	56072972	0.350000
20	56072973	56073472	0.300000
20	56073473	56073972	0.450000
20	56073973	56074007	0.657143
20	56074359	56074858	0.484000
20	56074859	56075358	0.510000
20	56075359	56075716	0.460894
20	56078241	56078740	0.552000
20	56078741	56078907	0.473054
20	56081547	56082046	0.370000
20	56082047	56082546	0.462000
20	56082547	56083046	0.488000
20	56083047	56083182	0.566176
20	56083411	56083910	0.418000
20	56083911	56084094	0.445652
20	56087397	56087896	0.446000
20	56087897	56088049	0.529412
20	56088050	56088549	0.372000
20	56088550	56089049	0.440000
20	56089050	56089178	0.534884
20	56089397	56089896	0.502000
20	56089897	56090047	0.509934
20	56090519	56091018	0.390000
20	56091019	56091140	0.360656
20	56093304	56093803	0.316000
20	56093804	56094104	0.382060
20	56094105	56094604	0.392000
20	56094605	56094683	0.481013
20	56097873	56098372	0.372000
20	56098373	56098526	0.337662
20	56098527	56099026	0.468000
20	56099027	56099526	0.532000
20	56099527	56100003	0.670860
20	56100004	56100503	0.704000
20	56100504	56100958	0.663736
20	56135915	56136343	0.484848
20	56136344	56136843	0.550000
20	56136844	56136908	0.461538
20	56136909	56137408	0.498000
20	56137409	56137529	0.380165
20	56137530	56138019	0.518367
20	56138020	56138445	0.596244
20	56138446	56138945	0.488000
20	56138946	56139003	0.327586
20	56139004	56139493	0.469388
20	56139494	56139882	0.526992
20	56139883	56140298	0.437500
20	56140299	56140798	0.514000
20	56140799	56141298	0.402000
20	56141299	56141798	0.382000
20	56141799	56142298	0.476000
20	56142299	56142798	0.502000
20	56142799	56143298	0.488000
20	56143299	56143427	0.542636
20	56178657	56179156	0.532000
20	56179157	56179656	0.568000
20	56179657	56180075	0.525060
20	56181618	56182117	0.406000
20	56182118	56182606	0.394683
20	56184954	56185453	0.588000
20	56185454	56185673	0.672727
20	56186532	56187031	0.600000
20	56187032	56187236	0.560976
20	56187696	56188195	0.484000
20	56188196	56188636	0.503401
20	56189692	56190191	0.566000
20	56190192	56190341	0.626667
20	56190342	56190841	0.576000
20	56190842	56190886	0.622222
20	56191049	56191548	0.592000
20	56191549	56191774	0.646018
20	56195067	56195566	0.566000
20	56195567	56195732	0.457831
20	56223197	56223696	0.466000
20	56223697	56224196	0.474000
20	56224197	56224696	0.534000
20	56224697	56225196	0.516000
20	56225197	56225696	0.510000
20	56225697	56226196	0.522000
20	56226197	56226696	0.424000
20	56226697	56227196	0.436000
20	56227197	56227696	0.698000
20	56227697	56227871	0.680000
20	56227872	56228371	0.634000
20	56228372	56228392	0.476190
20	56234348	56234847	0.594000
20	56234848	56235003	0.660256
20	56265199	56265698	0.546000
20	56265699	56265992	0.574830
20	56284279	56284778	0.800000
20	56284779	56285154	0.776596
20	56285155	56285654	0.686000
20	56285655	56286154	0.500000
20	56286155	56286654	0.516000
20	56286655	56287154	0.564000
20	56287155	56287654	0.494000
20	56287655	56288086	0.506944
20	56578709	56579181	0.503171
20	56579182	56579681	0.488000
20	56579682	56579954	0.432234
20	56725707	56726206	0.604000
20	56726207	56726338	0.613636
20	56728349	56728848	0.490000
20	56728849	56728931	0.542169
20	56730273	56730772	0.504000
20	56730773	56730875	0.524272
20	56735466	56735965	0.528000
20	56735966	56736456	0.405295
20	56790931	56791430	0.442000
20	56791431	56791930	0.448000
20	56791931	56792430	0.494000
20	56792431	56792930	0.494000
20	56792931	56793430	0.452000
20	56793431	56793930	0.564000
20	56793931	56794111	0.602210
20	56796143	56796642	0.510000
20	56796643	56796809	0.455090
20	56797857	56798356	0.402000
20	56798357	56798488	0.363636
20	56803029	56803528	0.620000
20	56803529	56803959	0.798144
20	56807582	56808081	0.438000
20	56808082	56808228	0.428571
20	56810082	56810581	0.446000
20	56810582	56810680	0.303030
20	56810959	56811458	0.308000
20	56811459	56811580	0.368852
20	56813016	56813515	0.350000
20	56813516	56813617	0.450980
20	56814046	56814545	0.412000
20	56814546	56814586	0.390244
20	56814587	56815086	0.470000
20	56815087	56815151	0.338462
20	56815320	56815819	0.374000
20	56815820	56815916	0.257732
20	56818317	56818816	0.458000
20	56818817	56819011	0.435897
20	56820588	56821087	0.482000
20	56821088	56821558	0.535032
20	56822127	56822626	0.476000
20	56822627	56822812	0.333333
20	56822920	56823419	0.466000
20	56823420	56823579	0.481250
20	56825692	56826191	0.396000
20	56826192	56826258	0.343284
20	56826562	56827061	0.368000
20	56827062	56827170	0.431193
20	56847574	56848073	0.368000
20	56848074	56848181	0.546296
20	56861119	56861618	0.470000
20	56861619	56861752	0.402985
20	56884031	56884400	0.613514
20	56884401	56884632	0.771552
20	56884633	56885132	0.794000
20	56885133	56885318	0.682796
20	56885848	56886347	0.394000
20	56886348	56886428	0.333333
20	56918523	56919022	0.428000
20	56919023	56919105	0.445783
20	56928078	56928443	0.327869
20	56928444	56928844	0.341646
20	56928961	56929460	0.414000
20	56929461	56929571	0.414414
20	56934411	56934910	0.438000
20	56934911	56935410	0.358000
20	56935411	56935910	0.374000
20	56935911	56936410	0.354000
20	56936411	56936910	0.414000
20	56936911	56937410	0.386000
20	56937411	56937910	0.352000
20	56937911	56938410	0.372000
20	56938411	56938910	0.362000
20	56938911	56939410	0.346000
20	56939411	56939910	0.342000
20	56939911	56940410	0.452000
20	56940411	56940910	0.444000
20	56940911	56941410	0.490000
20	56941411	56941910	0.358000
20	56941911	56942410	0.372000
20	56942411	56942813	0.330025
20	56963924	56964423	0.684000
20	56964424	56964823	0.727500
20	56993016	56993515	0.446000
20	56993516	56993669	0.525974
20	57009407	57009906	0.376000
20	57009907	57010011	0.342857
20	57013750	57014249	0.318000
20	57014250	57014331	0.463415
20	57015712	57016211	0.364000
20	57016212	57016389	0.393258
20	57018882	57019381	0.464000
20	57019382	57019881	0.470000
20	57019882	57020381	0.434000
20	57020382	57020881	0.396000
20	57020882	57021381	0.490000
20	57021382	57021881	0.432000
20	57021882	57022381	0.488000
20	57022382	57022881	0.400000
20	57022882	57023381	0.464000
20	57023382	57023881	0.418000
20	57023882	57024381	0.500000
20	57024382	57024881	0.362000
20	57024882	57025381	0.404000
20	57025382	57025881	0.358000
20	57025882	57026381	0.388000
20	57026382	57026406	0.560000
20	57033909	57034408	0.462000
20	57034409	57034908	0.520000
20	57034909	57035408	0.524000
20	57035409	57035908	0.560000
20	57035909	57036408	0.648000
20	57036409	57036860	0.643805
20	57041911	57042410	0.704000
20	57042411	57042910	0.700000
20	57042911	57042964	0.444444
20	57045047	57045546	0.518000
20	57045547	57046046	0.604000
20	57046047	57046053	0.714286
20	57088622	57089121	0.552000
20	57089122	57089293	0.627907
20	57089464	57089963	0.708000
20	57089964	57090463	0.642000
20	57090464	57090963	0.568000
20	57090964	57091046	0.445783
20	57094309	57094808	0.522000
20	57094809	57094905	0.525773
20	57096195	57096694	0.544000
20	57096695	57096857	0.423313
20	57097974	57098473	0.466000
20	57098474	57098553	0.637500
20	57098554	57099053	0.452000
20	57099054	57099112	0.423729
20	57122617	57123116	0.388000
20	57123117	57123234	0.398305
20	57193545	57194044	0.460000
20	57194045	57194544	0.626000
20	57194545	57195044	0.442000
20	57195045	57195198	0.512987
20	57209577	57210076	0.528000
20	57210077	57210576	0.618000
20	57210577	57211044	0.512821
20	57226058	57226557	0.702000
20	57226558	57227057	0.582000
20	57227058	57227444	0.547804
20	57234428	57234927	0.320000
20	57234928	57234940	0.307692
20	57242295	57242794	0.356000
20	57242795	57242847	0.301887
20	57242848	57243347	0.466000
20	57243348	57243433	0.406977
20	57244096	57244595	0.540000
20	57244596	57244759	0.500000
20	57245317	57245816	0.422000
20	57245817	57245909	0.483871
20	57245959	57246458	0.416000
20	57246459	57246603	0.331034
20	57248436	57248935	0.404000
20	57248936	57249017	0.378049
20	57250992	57251491	0.506000
20	57251492	57251991	0.332000
20	57251992	57252491	0.382000
20	57252492	57252991	0.390000
20	57252992	57253491	0.470000
20	57253492	57253991	0.518000
20	57253992	57254491	0.438000
20	57254492	57254832	0.366569
20	57263936	57264435	0.532000
20	57264436	57264517	0.475610
20	57265839	57266338	0.458000
20	57266339	57266371	0.303030
20	57266372	57266698	0.480122
20	57266699	57267136	0.504566
20	57267605	57268104	0.824000
20	57268105	57268356	0.841270
20	57268542	57269041	0.658000
20	57269042	57269227	0.564516
20	57269228	57269727	0.620000
20	57269728	57269898	0.578947
20	57273489	57273988	0.628000
20	57273989	57274040	0.615385
20	57274041	57274540	0.594000
20	57274541	57274584	0.500000
20	57275821	57276320	0.620000
20	57276321	57276464	0.743056
20	57280303	57280802	0.474000
20	57280803	57280875	0.547945
20	57281928	57282427	0.662000
20	57282428	57282506	0.658228
20	57287284	57287783	0.626000
20	57287784	57287885	0.656863
20	57288225	57288724	0.622000
20	57288725	57288785	0.672131
20	57288786	57289285	0.624000
20	57289286	57289382	0.639175
20	57289383	57289882	0.650000
20	57289883	57289974	0.663043
20	57289975	57290474	0.628000
20	57290475	57290974	0.578000
20	57290975	57291150	0.625000
20	57348230	57348729	0.330000
20	57348730	57348829	0.490000
20	57349172	57349671	0.476000
20	57349672	57350117	0.392377
20	57392419	57392918	0.638000
20	57392919	57392999	0.580247
20	57393030	57393529	0.554000
20	57393530	57393618	0.483146
20	57393722	57394221	0.470000
20	57394222	57394560	0.486726
20	57414552	57415051	0.622000
20	57415052	57415551	0.650000
20	57415552	57416051	0.646000
20	57416052	57416191	0.707143
20	57416424	57416923	0.660000
20	57416924	57416960	0.540541
20	57416961	57417385	0.538824
20	57417386	57417850	0.460215
20	57423683	57424182	0.456000
20	57424183	57424222	0.500000
20	57425334	57425833	0.578000
20	57425834	57426208	0.610667
20	57427785	57428284	0.576000
20	57428285	57428784	0.620000
20	57428785	57429284	0.650000
20	57429285	57429784	0.714000
20	57429785	57430284	0.674000
20	57430285	57430498	0.658879
20	57430499	57430949	0.631929
20	57430951	57431450	0.582000
20	57431451	57431518	0.470588
20	57438560	57439059	0.420000
20	57439060	57439443	0.414063
20	57442290	57442789	0.440000
20	57442790	57442877	0.488636
20	57456540	57457039	0.476000
20	57457040	57457103	0.437500
20	57457721	57458220	0.408000
20	57458221	57458334	0.377193
20	57463217	57463716	0.568000
20	57463717	57464053	0.697329
20	57464054	57464553	0.750000
20	57464554	57464658	0.504762
20	57466225	57466724	0.844000
20	57466725	57467068	0.790698
20	57467069	57467514	0.692825
20	57470416	57470915	0.416000
20	57470916	57470989	0.418919
20	57473745	57474244	0.460000
20	57474245	57474290	0.391304
20	57474753	57475252	0.454000
20	57475253	57475752	0.434000
20	57475753	57475804	0.269231
20	57478332	57478683	0.446023
20	57478684	57479096	0.486683
20	57480187	57480686	0.414000
20	57480687	57480785	0.252525
20	57483966	57484337	0.470430
20	57484338	57484526	0.417989
20	57484527	57484686	0.562500
20	57484687	57484932	0.560976
20	57484933	57485262	0.509091
20	57485263	57485596	0.443114
20	57485597	57486096	0.488000
20	57486097	57486501	0.380247
20	57556060	57556559	0.778000
20	57556560	57556674	0.808696
20	57560897	57561396	0.440000
20	57561397	57561513	0.435897
20	57561558	57562057	0.470000
20	57562058	57562168	0.342342
20	57562512	57563011	0.418000
20	57563012	57563122	0.495495
20	57563718	57564217	0.458000
20	57564218	57564309	0.347826
20	57564310	57564803	0.518219
20	57564804	57565293	0.595918
20	57565714	57566213	0.450000
20	57566214	57566248	0.457143
20	57566249	57566718	0.493617
20	57566719	57567218	0.410000
20	57567219	57567325	0.317757
20	57567802	57568301	0.440000
20	57568302	57568335	0.441176
20	57568336	57568638	0.561056
20	57568639	57568991	0.450425
20	57568992	57569491	0.550000
20	57569492	57569495	0.750000
20	57569496	57569995	0.460000
20	57569996	57570203	0.456731
20	57570204	57570703	0.498000
20	57570704	57571064	0.556787
20	57571443	57571942	0.496000
20	57571943	57572106	0.554878
20	57572407	57572906	0.554000
20	57572907	57573058	0.460526
20	57576269	57576768	0.642000
20	57576769	57576949	0.635359
20	57581126	57581625	0.652000
20	57581626	57581790	0.648485
20	57581791	57582290	0.744000
20	57582291	57582559	0.806691
20	57594058	57594557	0.576000
20	57594558	57594884	0.373089
20	57597649	57598148	0.512000
20	57598149	57598258	0.527273
20	57598294	57598707	0.413043
20	57598708	57599207	0.562000
20	57599208	57599707	0.590000
20	57599708	57600207	0.448000
20	57600208	57600707	0.410000
20	57600708	57601207	0.404000
20	57601208	57601707	0.316000
20	57601708	57602207	0.404000
20	57602208	57602707	0.388000
20	57602708	57603207	0.440000
20	57603208	57603707	0.326000
20	57603708	57604146	0.357631
20	57605107	57605606	0.354000
20	57605607	57605734	0.273438
20	57607024	57607523	0.720000
20	57607524	57607640	0.743590
20	57607949	57608448	0.346000
20	57608449	57608948	0.294000
20	57608949	57609448	0.362000
20	57609449	57609948	0.358000
20	57609949	57610431	0.364389
20	57611275	57611686	0.432039
20	57611687	57612030	0.279070
20	57612031	57612530	0.400000
20	57612531	57612585	0.472727
20	57613270	57613769	0.376000
20	57613770	57613939	0.300000
20	57617503	57618002	0.720000
20	57618003	57618151	0.758389
20	57765824	57766323	0.606000
20	57766324	57766823	0.676000
20	57766824	57767323	0.708000
20	57767324	57767823	0.696000
20	57767824	57768323	0.610000
20	57768324	57768823	0.650000
20	57768824	57769323	0.630000
20	57769324	57769823	0.650000
20	57769824	57770062	0.489540
20	57770673	57771172	0.498000
20	57771173	57771310	0.413043
20	57781709	57782208	0.546000
20	57782209	57782361	0.483660
20	57827782	57828281	0.432000
20	57828282	57828443	0.364198
20	57828702	57829201	0.452000
20	57829202	57829701	0.492000
20	57829702	57830201	0.492000
20	57830202	57830701	0.398000
20	57830702	57831201	0.424000
20	57831202	57831701	0.394000
20	57831702	57832201	0.480000
20	57832202	57832701	0.326000
20	57832702	57833201	0.398000
20	57833202	57833701	0.406000
20	57833702	57834201	0.350000
20	57834202	57834417	0.388889
20	57875415	57875914	0.734000
20	57875915	57876169	0.694118
20	57876214	57876713	0.602000
20	57876714	57877027	0.585987
20	57895821	57896320	0.588000
20	57896321	57896498	0.578652
20	57897176	57897675	0.516000
20	57897676	57897757	0.634146
20	57899131	57899630	0.526000
20	57899631	57900130	0.450000
20	57900131	57900630	0.452000
20	57900631	57901130	0.380000
20	57901131	57901297	0.479042
20	58152313	58152812	0.804000
20	58152813	58152922	0.663636
20	58179344	58179843	0.558000
20	58179844	58180343	0.688000
20	58180344	58180437	0.648936
20	58201268	58201767	0.536000
20	58201768	58202254	0.494867
20	58202902	58203401	0.492000
20	58203402	58203503	0.588235
20	58203504	58204003	0.512000
20	58204004	58204121	0.440678
20	58251465	58251964	0.530000
20	58251965	58252069	0.561905
20	58296014	58296513	0.506000
20	58296514	58296743	0.500000
20	58317911	58318410	0.592000
20	58318411	58318573	0.668712
20	58322562	58323061	0.546000
20	58323062	58323140	0.658228
20	58329986	58330485	0.586000
20	58330486	58330669	0.516304
20	58341990	58342489	0.522000
20	58342490	58342700	0.492891
20	58348083	58348582	0.632000
20	58348583	58348758	0.528409
20	58349047	58349546	0.466000
20	58349547	58349795	0.558233
20	58380845	58381344	0.578000
20	58381345	58381499	0.606452
20	58411309	58411808	0.482000
20	58411809	58411865	0.315789
20	58415173	58415672	0.406000
20	58415673	58415735	0.507937
20	58416199	58416698	0.390000
20	58416699	58416840	0.422535
20	58419993	58420492	0.324000
20	58420493	58420570	0.294872
20	58421919	58422418	0.392000
20	58422419	58422918	0.346000
20	58422919	58423016	0.285714
20	58438376	58438875	0.290000
20	58438876	58439375	0.280000
20	58439376	58439693	0.320755
20	58440192	58440563	0.295699
20	58440564	58440783	0.259091
20	58440784	58441133	0.205714
20	58441134	58441498	0.254795
20	58441499	58441894	0.318182
20	58442515	58443014	0.300000
20	58443015	58443152	0.275362
20	58443217	58443716	0.328000
20	58443717	58443756	0.200000
20	58443757	58444230	0.301688
20	58444602	58445101	0.310000
20	58445102	58445288	0.326203
20	58448660	58449159	0.348000
20	58449160	58449366	0.246377
20	58450075	58450574	0.292000
20	58450575	58450774	0.280000
20	58452189	58452688	0.272000
20	58452689	58452836	0.304054
20	58452837	58453336	0.324000
20	58453337	58453350	0.357143
20	58455107	58455606	0.282000
20	58455607	58455773	0.293413
20	58455774	58456273	0.266000
20	58456274	58456284	0.181818
20	58456285	58456773	0.253579
20	58456774	58457103	0.284848
20	58457104	58457470	0.337875
20	58460732	58461231	0.288000
20	58461232	58461269	0.263158
20	58461511	58462010	0.266000
20	58462011	58462139	0.302326
20	58466794	58467293	0.348000
20	58467294	58467551	0.263566
20	58467552	58467976	0.282353
20	58467977	58468416	0.343182
20	58468417	58468898	0.307054
20	58470241	58470740	0.332000
20	58470741	58470902	0.351852
20	58471233	58471732	0.274000
20	58471733	58471833	0.287129
20	58474942	58475441	0.332000
20	58475442	58475568	0.283465
20	58475569	58476068	0.296000
20	58476069	58476123	0.363636
20	58476466	58476965	0.292000
20	58476966	58477115	0.286667
20	58482168	58482667	0.322000
20	58482668	58482729	0.209677
20	58486554	58487053	0.268000
20	58487054	58487150	0.247423
20	58487177	58487676	0.282000
20	58487677	58487723	0.319149
20	58488779	58489122	0.299419
20	58489123	58489556	0.258065
20	58489969	58490386	0.275120
20	58490387	58490855	0.326226
20	58491290	58491789	0.334000
20	58491790	58491876	0.505747
20	58493962	58494392	0.241299
20	58494393	58494892	0.290000
20	58494893	58494902	0.400000
20	58495163	58495662	0.294000
20	58495663	58495792	0.353846
20	58496114	58496613	0.300000
20	58496614	58496758	0.179310
20	58497194	58497693	0.264000
20	58497694	58497764	0.295775
20	58506866	58507365	0.400000
20	58507366	58507459	0.489362
20	58508373	58508762	0.738462
20	58508763	58509158	0.732323
20	58511467	58511966	0.374000
20	58511967	58512466	0.364000
20	58512467	58512966	0.366000
20	58512967	58513466	0.360000
20	58513467	58513966	0.488000
20	58513967	58514466	0.644000
20	58514467	58514966	0.750000
20	58514967	58515401	0.620690
20	58515402	58515840	0.635535
20	58517002	58517422	0.363420
20	58517423	58517817	0.331646
20	58518744	58519243	0.376000
20	58519244	58519743	0.496000
20	58519744	58520243	0.430000
20	58520244	58520743	0.384000
20	58520744	58521243	0.392000
20	58521244	58521743	0.316000
20	58521744	58522243	0.354000
20	58522244	58522743	0.456000
20	58522744	58523243	0.292000
20	58523244	58523743	0.338000
20	58523744	58523985	0.409091
20	58533200	58533699	0.416000
20	58533700	58534100	0.558603
20	58543771	58544270	0.332000
20	58544271	58544328	0.413793
20	58544868	58545367	0.490000
20	58545368	58545491	0.483871
20	58546766	58547265	0.356000
20	58547266	58547428	0.411043
20	58557727	58558226	0.438000
20	58558227	58558375	0.389262
20	58559443	58559942	0.340000
20	58559943	58559957	0.666667
20	58559958	58560434	0.482180
20	58562257	58562756	0.468000
20	58562757	58562943	0.465241
20	58563708	58564207	0.498000
20	58564208	58564468	0.559387
20	58567182	58567681	0.388000
20	58567682	58567825	0.381944
20	58569054	58569553	0.482000
20	58569554	58569794	0.464730
20	58570637	58571136	0.508000
20	58571137	58571268	0.568182
20	58571269	58571664	0.419192
20	58571665	58572066	0.407960
20	58574390	58574889	0.464000
20	58574890	58574968	0.481013
20	58576147	58576646	0.498000
20	58576647	58576895	0.401606
20	58577617	58578116	0.354000
20	58578117	58578171	0.454545
20	58581517	58582016	0.522000
20	58582017	58582092	0.539474
20	58587331	58587830	0.510000
20	58587831	58588330	0.308000
20	58588331	58588830	0.302000
20	58588831	58589330	0.334000
20	58589331	58589830	0.376000
20	58589831	58589834	0.250000
20	58630729	58631228	0.560000
20	58631229	58631313	0.376471
20	58632134	58632633	0.494000
20	58632634	58633133	0.530000
20	58633134	58633239	0.490566
20	58633711	58634210	0.578000
20	58634211	58634291	0.493827
20	58644637	58645136	0.472000
20	58645137	58645348	0.386792
20	58645401	58645900	0.376000
20	58645901	58646400	0.444000
20	58646401	58646900	0.342000
20	58646901	58647400	0.322000
20	58647401	58647900	0.276000
20	58647901	58648258	0.374302
20	58662490	58662989	0.728000
20	58662990	58663305	0.534810
20	58663401	58663900	0.572000
20	58663901	58664026	0.476190
20	58673733	58674232	0.382000
20	58674233	58674374	0.521127
20	58674975	58675474	0.420000
20	58675475	58675524	0.320000
20	58675563	58676062	0.438000
20	58676063	58676562	0.430000
20	58676563	58676692	0.507692
20	58713297	58713796	0.564000
20	58713797	58713950	0.512987
20	58729212	58729711	0.298000
20	58729712	58729812	0.316832
20	58755642	58756141	0.428000
20	58756142	58756221	0.550000
20	58883281	58883780	0.568000
20	58883781	58883875	0.684211
20	58893728	58894227	0.426000
20	58894228	58894315	0.522727
